"","KO_id","average_RP","sd_RP","average_RS","sd_RS","diff_mean","Highest","p.value","p.adjust","sign","type","origin_p.value","origin_p.adjust","Z_score","Significantly","gene","Description"
"9343","K18218",110.352853411765,82.9239720141218,58.3394565882353,32.95429279629,-52.0133968235294,"RP",0.0243427522232093,0.0332297887491428,-1,"Depleted",0.0486855044464186,0.0664595774982857,-1.83531130146874,"None","tet35","tetracycline resistance efflux pump "
"9344","K18220",965.908742941177,150.444778758757,590.131457705883,134.208507720933,-375.777285235294,"RP",2.87109279302487e-08,1.48106072099483e-07,-1,"Depleted",5.74218558604973e-08,2.96212144198966e-07,-5.12584123449441,"Depleted","tetM, tetO","ribosomal protection tetracycline resistance protein "
"9345","K18221",532.556842764706,136.930185758011,173.428823058824,74.2912323989364,-359.128019705882,"RP",4.28521312391771e-10,5.37997560083099e-09,-1,"Depleted",8.57042624783542e-10,1.0759951201662e-08,-5.71829296656914,"Depleted","tetX","tetracycline 11a-monooxygenase, tetracycline resistance protein  [EC:1.14.13.231] "
"9346","K18222",1.51098952941176,0.539293215411862,2.14285964705882,0.510123814840322,0.631870117647059,"RS",0.000576755833295645,0.00113466343674503,1,"Enriched",0.00115351166659129,0.00226932687349005,3.05251460527945,"Enriched","ARSE","arylsulfatase E  [EC:3.1.6.-] "
"9347","K18223",322.790528411765,102.358421993644,690.939133941177,175.56835844925,368.148605529412,"RS",1.28556393717531e-08,7.3987522961715e-08,1,"Enriched",2.57112787435063e-08,1.4797504592343e-07,5.2550614619611,"Enriched","prmA","propane 2-monooxygenase large subunit  [EC:1.14.13.227] "
"9348","K18224",164.726372,47.4316825184339,497.312433882353,187.092803918126,332.586061882353,"RS",2.9996491867424e-09,2.21162132323199e-08,1,"Enriched",5.99929837348479e-09,4.42324264646399e-08,5.47306240324085,"Enriched","prmC","propane 2-monooxygenase small subunit  [EC:1.14.13.227] "
"9349","K18225",173.389000058824,44.3081467358695,370.397000941177,95.4622418493075,197.008000882353,"RS",1.28556393717531e-08,7.3987522961715e-08,1,"Enriched",2.57112787435063e-08,1.4797504592343e-07,5.2550614619611,"Enriched","prmB","propane monooxygenase reductase component  [EC:1.18.1.-] "
"9350","K18226",123.206816882353,33.7010252660149,378.094005470588,107.814199161577,254.887188588235,"RS",8.57042624783542e-10,8.46496571156181e-09,1,"Enriched",1.71408524956708e-09,1.69299314231236e-08,5.6407619258295,"Enriched","prmD","propane monooxygenase coupling protein "
"9351","K18227",0.0873142941176471,0.0490162793247875,0.0152061176470588,0.0139178567444953,-0.0721081764705882,"RP",2.2375090115713e-06,7.05594774733328e-06,-1,"Depleted",4.4750180231426e-06,1.41118954946666e-05,-4.34211293860339,"Depleted","cmtAa","p-cumate 2,3-dioxygenase ferredoxin reductase component  [EC:1.18.1.3] "
"9352","K18228",1.67075688235294,0.630650602227363,0.940400470588235,0.503552179553559,-0.730356411764706,"RP",0.000323015080067793,0.000667198758623474,-1,"Depleted",0.000646030160135586,0.00133439751724695,-3.20847749568014,"Depleted","CYP4A21","taurochenodeoxycholate 6alpha-hydroxylase  [EC:1.14.14.57] "
"9353","K18229",15.2186450588235,2.92549334523195,13.6478361176471,2.59568362088959,-1.57080894117647,"RP",0.0364982679039997,0.0480366359383642,-1,"Depleted",0.0729965358079994,0.0960732718767285,-1.66419597650286,"None","PAMO","phenylacetone monooxygenase  [EC:1.14.13.92] "
"9354","K18230",2072.57707352941,431.183242906646,1116.79950464706,324.723722476118,-955.777568882353,"RP",2.87109279302487e-08,1.48106072099483e-07,-1,"Depleted",5.74218558604973e-08,2.96212144198966e-07,-5.12584123449441,"Depleted","tylC, oleB, carA, srmB","macrolide transport system ATP-binding/permease protein "
"9355","K18231",424.742043470588,268.883855622436,215.594556647059,194.086232673357,-209.147486823529,"RP",0.00979409499517018,0.0147051881458846,-1,"Depleted",0.0195881899903404,0.0294103762917693,-2.17794171539226,"Depleted","msr, vmlR","macrolide transport system ATP-binding/permease protein "
"9356","K18232",586.968034823529,173.038922581791,282.499550823529,145.975128618738,-304.468484,"RP",6.07386108184096e-06,1.72149923317715e-05,-1,"Depleted",1.21477221636819e-05,3.44299846635429e-05,-4.14199367091906,"Depleted","oleC4","oleandomycin transport system ATP-binding protein "
"9357","K18233",627.277887470588,152.074740673256,259.501568882353,117.680885841277,-367.776318588235,"RP",1.92834590576297e-08,1.05008071937522e-07,-1,"Depleted",3.85669181152594e-08,2.10016143875044e-07,-5.19024625399633,"Depleted","oleC5","oleandomycin transport system permease protein "
"9358","K18234",1928.37886394118,249.93882152625,1055.12589411765,142.213602954051,-873.25296982353,"RP",4.28521312391771e-10,5.37997560083099e-09,-1,"Depleted",8.57042624783542e-10,1.0759951201662e-08,-5.71829296656914,"Depleted","vat","virginiamycin A acetyltransferase  [EC:2.3.1.-] "
"9359","K18235",616.096681470588,85.6080749467812,609.078119588235,78.9723906910872,-7.01856188235274,"RP",0.486445703765736,0.489413075402312,-1,"Depleted",0.972891407531473,0.978826150804624,-0.0265406000904787,"None","vgb","virginiamycin B lyase  [EC:4.2.99.-] "
"9360","K18236",21.6452006470588,18.1042334096093,13.5597892941176,7.00055941013291,-8.08541135294118,"RP",0.00528942496562252,0.00850149200188161,-1,"Depleted",0.010578849931245,0.0170029840037632,-2.38664320210725,"Depleted","lnuB_F, lin","lincosamide nucleotidyltransferase B/F "
"9361","K18237",0.713617941176471,0.430557988434408,1.21565135294118,0.606149242120179,0.502033411764706,"RS",0.00474724908815164,0.00772912495217658,1,"Enriched",0.00949449817630328,0.0154582499043532,2.42146122939817,"Enriched","K18237","ribose 1,5-bisphosphate isomerase  [EC:5.3.1.29] "
"9362","K18239",318.173556470588,104.416453002063,92.2716364117647,39.1504073137186,-225.901920058824,"RP",2.9996491867424e-09,2.21162132323199e-08,-1,"Depleted",5.99929837348479e-09,4.42324264646399e-08,-5.47306240324085,"Depleted","fkbO, rapK","chorismatase  [EC:3.3.2.13] "
"9363","K18240",237.894648,57.2713210481918,79.6478797647059,25.3620229385357,-158.246768235294,"RP",8.57042624783542e-10,8.46496571156181e-09,-1,"Depleted",1.71408524956708e-09,1.69299314231236e-08,-5.6407619258295,"Depleted","xanB2","chorismate lyase / 3-hydroxybenzoate synthase  [EC:4.1.3.40 4.1.3.45] "
"9364","K18242",892.707810588235,238.765287283345,500.551930882353,124.846723613454,-392.155879705882,"RP",6.07386108184096e-06,1.72149923317715e-05,-1,"Depleted",1.21477221636819e-05,3.44299846635429e-05,-4.14199367091906,"Depleted","nagG","salicylate 5-hydroxylase large subunit  [EC:1.14.13.172] "
"9365","K18243",315.577019705882,95.953559897591,197.829125411765,55.5410675219875,-117.747894294118,"RP",9.02534447307052e-05,0.000205260950993142,-1,"Depleted",0.00018050688946141,0.000410521901986283,-3.53322566206462,"Depleted","nagH","salicylate 5-hydroxylase small subunit  [EC:1.14.13.172] "
"9366","K18244",2809.04527847059,423.630740369051,3003.66862658824,344.667275412159,194.623348117651,"RS",0.00887204354469024,0.0134838934963482,1,"Enriched",0.0177440870893805,0.0269677869926964,2.21198376108659,"Enriched","mmgC","acyl-CoA dehydrogenase  [EC:1.3.99.-] "
"9367","K18248",23.7499515882353,9.28831602307274,17.4177193529412,6.83071227001786,-6.33223223529412,"RP",0.0223616566294548,0.0307837120762218,-1,"Depleted",0.0447233132589096,0.0615674241524436,-1.8693982767948,"None","andAb","anthranilate 1,2-dioxygenase ferredoxin component "
"9368","K18249",0.664379176470588,0.285047310059277,0.790602,0.254556516939264,0.126222823529412,"RS",0.0907884595885248,0.109363987338253,1,"Enriched",0.18157691917705,0.218727974676506,1.22991756831981,"None","andAa","anthranilate 1,2-dioxygenase ferredoxin reductase component  [EC:1.18.1.-] "
"9369","K18250",0.0411224117647059,0.0412634076453624,0.0856752941176471,0.0714336566111913,0.0445528823529412,"RS",0.0294234287124433,0.0394804504288218,1,"Enriched",0.0588468574248867,0.0789609008576435,1.75674724435089,"None","naaB","5-nitrosalicylate dioxygenase  [EC:1.13.11.64] "
"9370","K18251",16.6026157058824,7.60907325940814,20.4805772352941,7.9348093453297,3.87796152941176,"RS",0.137146256835054,0.159802664501505,1,"Enriched",0.274292513670108,0.31960532900301,0.995269250315621,"None","phtAa","phthalate 3,4-dioxygenase subunit alpha  [EC:1.14.12.-] "
"9371","K18252",1.03490229411765,0.585464901738756,4.12626376470588,1.58893899121129,3.09136147058824,"RS",1.92834590576297e-08,1.05008071937522e-07,1,"Enriched",3.85669181152594e-08,2.10016143875044e-07,5.19024625399633,"Enriched","phtAb","phthalate 3,4-dioxygenase subunit beta  [EC:1.14.12.-] "
"9372","K18253",1.36414458823529,2.225684153667,0.698816705882353,1.07952306113104,-0.665327882352941,"RP",0.223322441318789,0.246249857448321,-1,"Depleted",0.446644882637578,0.492499714896643,-0.686338438830849,"None","phtAc","phthalate 3,4-dioxygenase ferredoxin component "
"9373","K18254",28.1935312941176,11.1308311693172,20.3199827647059,10.790574164403,-7.87354852941176,"RP",0.0287341207892392,0.0386244070896997,-1,"Depleted",0.0574682415784785,0.0772488141793995,-1.76687709243571,"None","phtAd","phthalate 3,4-dioxygenase ferredoxin reductase component  [EC:1.18.1.3] "
"9374","K18255",0.211500764705882,0.153941610802412,0.370522058823529,0.19326774312643,0.159021294117647,"RS",0.00474724908815164,0.00772912495217658,1,"Enriched",0.00949449817630328,0.0154582499043532,2.42146122939817,"Enriched","phtB","phthalate 3,4-cis-dihydrodiol dehydrogenase  [EC:1.3.1.-] "
"9375","K18256",2.30760905882353,0.608206939582293,3.57433682352941,0.887739069128511,1.26672776470588,"RS",3.08505348430208e-05,7.68817475634353e-05,1,"Enriched",6.17010696860415e-05,0.000153763495126871,3.78491116357131,"Enriched","phtC","3,4-dihydroxyphthalate decarboxylase  [EC:4.1.1.69] "
"9376","K18257",14.3765471764706,9.52148349812884,8.15134505882353,7.64877041526817,-6.22520211764706,"RP",0.0243427522232093,0.0332297887491428,-1,"Depleted",0.0486855044464186,0.0664595774982857,-1.83531130146874,"None","phdE","cis-3,4-dihydrophenanthrene-3,4-diol dehydrogenase  [EC:1.3.1.49] "
"9377","K18258",6.63952211764706,1.32513245485573,13.5266509411765,4.18769083823802,6.88712882352941,"RS",6.83491493264875e-07,2.38944180572273e-06,1,"Enriched",1.36698298652975e-06,4.77888361144547e-06,4.57426776013689,"Enriched","CRYM","thiomorpholine-carboxylate dehydrogenase  [EC:1.5.1.25] "
"9378","K18260",0.00588782352941176,0.0111917936857508,0.00387388235294118,0.012585849543646,-0.00201394117647059,"RP",0.196244899229452,0.21869129767842,-1,"Depleted",0.392489798458904,0.43738259535684,-0.776620682675643,"None","CC2D1","coiled-coil and C2 domain-containing protein 1 "
"9379","K18262",0.0460932941176471,0.0599948260433397,0.0123954705882353,0.0276195303999671,-0.0336978235294118,"RP",0.0299307433946059,0.0401522173226802,-1,"Depleted",0.0598614867892118,0.0803044346453604,-1.74892239630645,"None","EFEMP1, FBLN3","EGF-containing fibulin-like extracellular matrix protein 1 "
"9380","K18263",2.05756464705882,0.564499599123855,2.65211682352941,0.658829858796377,0.594552176470588,"RS",0.00887204354469024,0.0134838934963482,1,"Enriched",0.0177440870893805,0.0269677869926964,2.21198376108659,"Enriched","ADGRV1, GPR98, USH2C","adhesion G-protein coupled receptor V1 "
"9381","K18268",0.0244598235294118,0.0265566500316665,0.0771775882352941,0.049765519990073,0.0527177647058824,"RS",0.0012737320139211,0.00235427286576758,1,"Enriched",0.00254746402784219,0.00470854573153516,2.82632504707587,"Enriched","NPHS2","podocin "
"9382","K18273",0.310082,0.119162342475507,0.491152176470588,0.169940445825234,0.181070176470588,"RS",0.000576755833295645,0.00113466343674503,1,"Enriched",0.00115351166659129,0.00226932687349005,3.05251460527945,"Enriched","TECTA","alpha-tectorin "
"9383","K18274",0.225985411764706,0.134753129301818,0.136640470588235,0.0715205867688787,-0.0893449411764706,"RP",0.0264646324948517,0.0358136647451966,-1,"Depleted",0.0529292649897034,0.0716273294903932,-1.8014795386984,"None","UMOD","uromodulin "
"9384","K18275",0.107144588235294,0.0891278541675236,0.100136529411765,0.0678396275068246,-0.00700805882352941,"RP",0.431612512369066,0.441304479088712,-1,"Depleted",0.863225024738132,0.882608958177424,-0.147662714919671,"None","phdK","2-formylbenzoate dehydrogenase  [EC:1.2.1.78] "
"9385","K18276",126.653714705882,40.8046186120575,68.3185125882353,25.8958071021581,-58.3352021176471,"RP",3.08505348430208e-05,7.68817475634353e-05,-1,"Depleted",6.17010696860415e-05,0.000153763495126871,-3.78491116357131,"Depleted","hspB","6-hydroxy-3-succinoylpyridine 3-monooxygenase  [EC:1.14.13.163] "
"9386","K18277",92.2127113529412,27.5196969962057,30.3470943529412,9.56856042017851,-61.865617,"RP",4.28521312391771e-10,5.37997560083099e-09,-1,"Depleted",8.57042624783542e-10,1.0759951201662e-08,-5.71829296656914,"Depleted","tmm","trimethylamine monooxygenase  [EC:1.14.13.148] "
"9387","K18281",0.00826629411764706,0.0234841004079481,0,0,-0.00826629411764706,"RP",0.081770425845492,0.0996473610505793,-1,"Depleted",0.163540851690984,0.199294722101159,-1.28356351633863,"None","FTMA","brevianamide F synthase  [EC:6.3.2.-] "
"9388","K18282",1.77615094117647,1.91564286646587,0.359741882352941,0.686496950791379,-1.41640905882353,"RP",0.0043358106364208,0.00714720154196419,-1,"Depleted",0.00867162127284161,0.0142944030839284,-2.44977871965483,"Depleted","cynD","cyanide dihydratase  [EC:3.5.5.-] "
"9389","K18283",15.1595331764706,4.28833905900736,26.6584008235294,3.43223182768145,11.4988676470588,"RS",1.71408524956708e-09,1.42426407210405e-08,1,"Enriched",3.42817049913417e-09,2.8485281442081e-08,5.55050055033285,"Enriched","PDE2A","cGMP-dependent 3',5'-cyclic phosphodiesterase  [EC:3.1.4.17] "
"9390","K18285",1211.39665258824,295.784923218641,1705.16521094118,191.207243933691,493.768558352942,"RS",1.90949096801773e-06,6.02786346484884e-06,1,"Enriched",3.81898193603546e-06,1.20557269296977e-05,4.37657762463458,"Enriched","mqnE","aminodeoxyfutalosine synthase  [EC:2.5.1.120] "
"9391","K18286",1062.99491511765,274.198412625007,559.890906,208.249789634571,-503.104009117647,"RP",6.83491493264875e-07,2.38944180572273e-06,-1,"Depleted",1.36698298652975e-06,4.77888361144547e-06,-4.57426776013689,"Depleted","add","aminodeoxyfutalosine deaminase  [EC:3.5.4.40] "
"9392","K18287",80.2350208235294,22.4178489124296,29.9874345882353,13.3805097013973,-50.2475862352941,"RP",4.15665673020018e-08,2.03605154725835e-07,-1,"Depleted",8.31331346040036e-08,4.07210309451669e-07,-5.06555587532911,"Depleted","griI","2-amino-4,5-dihydroxy-6-oxo-7-(phosphooxy)heptanoate synthase  [EC:4.1.2.56] "
"9393","K18288",97.8397581176471,43.4825827147741,60.0158011764706,8.03887996576409,-37.8239569411765,"RP",1.16557796970562e-07,5.00126826630636e-07,-1,"Depleted",2.33115593941123e-07,1.00025365326127e-06,-4.89158856724771,"Depleted","ict-Y","itaconate CoA-transferase  [EC:2.8.3.-] "
"9394","K18289",713.773406235294,213.377826134299,438.444662647059,110.219704815084,-275.328743588236,"RP",6.07386108184096e-06,1.72149923317715e-05,-1,"Depleted",1.21477221636819e-05,3.44299846635429e-05,-4.14199367091906,"Depleted","ict-P","itaconate CoA-transferase  [EC:2.8.3.- 2.8.3.22] "
"9395","K18290",4494.71122852941,762.36171575964,4563.82113247059,631.12057613701,69.1099039411756,"RS",0.304914268697827,0.323650515306518,1,"Enriched",0.609828537395654,0.647301030613036,0.457514850612619,"None","ich-Y","itaconyl-CoA hydratase  [EC:4.2.1.56] "
"9396","K18291",2.02422094117647,5.48405413269853,0.181335235294118,0.264958773618777,-1.84288570588235,"RP",0.00514039541302472,0.0083567864937642,-1,"Depleted",0.0102807908260494,0.0167135729875284,-2.39294880519781,"Depleted","ich-P","itaconyl-CoA hydratase / mesaconyl-C4 CoA hydratase  [EC:4.2.1.56 4.2.1.-] "
"9397","K18292",15.0204435882353,9.46072703006522,7.18808770588235,1.73912101073936,-7.83235588235294,"RP",8.91752851087276e-07,3.03039918913091e-06,-1,"Depleted",1.78350570217455e-06,6.06079837826181e-06,-4.52425720406511,"Depleted","E4.1.3.25","(S)-citramalyl-CoA lyase  [EC:4.1.3.25] "
"9398","K18293",0.0728516470588235,0.0416168249013262,0.121198352941176,0.0577829568243755,0.0483467058823529,"RS",0.00567404775539102,0.00910266955028752,1,"Enriched",0.011348095510782,0.018205339100575,2.36141511713489,"Enriched","cymAb","p-cymene methyl-monooxygenase electron transfer component  [EC:1.18.1.3] "
"9399","K18294",184.738946941176,110.768568566227,80.4907077647059,65.1589312068609,-104.248239176471,"RP",0.00076068018022338,0.00145883870179826,-1,"Depleted",0.00152136036044676,0.00291767740359653,-2.97628062825693,"Depleted","nfxB","TetR/AcrR family transcriptional regulator, mexCD-oprJ operon repressor "
"9400","K18295",6.61800088235294,16.390143955001,1.801297,1.71910810698869,-4.81670388235294,"RP",0.161139821181999,0.184932174914809,-1,"Depleted",0.322279642363998,0.369864349829619,-0.896727486597317,"None","mexC","membrane fusion protein, multidrug efflux system "
"9401","K18296",12.6895779411765,36.8301743569278,1.01260564705882,0.862009360539732,-11.6769722941176,"RP",0.00724745754234406,0.0112288494157538,-1,"Depleted",0.0144949150846881,0.0224576988315075,-2.28253626710864,"Depleted","mexD","multidrug efflux pump "
"9402","K18297",1190.819356,274.926798614559,525.248180588235,108.319141401168,-665.571175411765,"RP",4.28521312391771e-10,5.37997560083099e-09,-1,"Depleted",8.57042624783542e-10,1.0759951201662e-08,-5.71829296656914,"Depleted","mexT","LysR family transcriptional regulator, mexEF-oprN operon transcriptional activator "
"9403","K18298",178.129386117647,77.6357305880024,81.1595816470588,14.798724141331,-96.9698044705882,"RP",8.57042624783542e-10,8.46496571156181e-09,-1,"Depleted",1.71408524956708e-09,1.69299314231236e-08,-5.6407619258295,"Depleted","mexE","membrane fusion protein, multidrug efflux system "
"9404","K18299",600.505241882353,103.440382229998,643.613207705882,70.4860370392594,43.1079658235288,"RS",0.109037121095778,0.129468139841535,1,"Enriched",0.218074242191555,0.25893627968307,1.12890886743442,"None","mexF","multidrug efflux pump "
"9405","K18300",597.170781647059,126.898835092922,309.006010705882,75.3330530828624,-288.164770941176,"RP",8.57042624783542e-10,8.46496571156181e-09,-1,"Depleted",1.71408524956708e-09,1.69299314231236e-08,-5.6407619258295,"Depleted","oprN","outer membrane protein, multidrug efflux system "
"9406","K18301",1695.48726882353,202.916494888031,873.912063764706,139.988252120073,-821.575205058823,"RP",4.28521312391771e-10,5.37997560083099e-09,-1,"Depleted",8.57042624783542e-10,1.0759951201662e-08,-5.71829296656914,"Depleted","mexL","TetR/AcrR family transcriptional regulator, mexJK operon transcriptional repressor "
"9407","K18302",403.381789588235,96.1606836928177,193.556836,39.8519724634727,-209.824953588235,"RP",4.28521312391771e-10,5.37997560083099e-09,-1,"Depleted",8.57042624783542e-10,1.0759951201662e-08,-5.71829296656914,"Depleted","mexJ","membrane fusion protein, multidrug efflux system "
"9408","K18303",3807.62223017647,623.192860714112,1974.88463988235,282.813798294363,-1832.73759029412,"RP",8.57042624783542e-10,8.46496571156181e-09,-1,"Depleted",1.71408524956708e-09,1.69299314231236e-08,-5.6407619258295,"Depleted","mexK","multidrug efflux pump "
"9409","K18304",83.8443434117647,60.0473893168046,47.749981,18.9750851926289,-36.0943624117647,"RP",0.00269678275026195,0.00463184940273237,-1,"Depleted",0.00539356550052391,0.00926369880546474,-2.60216604590915,"Depleted","lasR","LuxR family transcriptional regulator, quorum-sensing system regulator LasR "
"9410","K18305",115.258000117647,55.4907450621864,26.9635107058824,12.6961368228644,-88.2944894117647,"RP",8.14190493544365e-09,5.06084333622827e-08,-1,"Depleted",1.62838098708873e-08,1.01216866724565e-07,-5.32452556536992,"Depleted","mexG","transmembrane protein "
"9411","K18306",75.1479208235294,19.121299958723,40.9473640588235,11.7132716463831,-34.2005567647059,"RP",2.93108577675971e-07,1.13839589523184e-06,-1,"Depleted",5.86217155351943e-07,2.27679179046367e-06,-4.72716238888371,"Depleted","mexH","membrane fusion protein, multidrug efflux system "
"9412","K18307",72.6126711764706,31.5120073787277,45.4529282941176,8.97040837828827,-27.159742882353,"RP",1.49039712449858e-06,4.82246207443238e-06,-1,"Depleted",2.98079424899716e-06,9.64492414886477e-06,-4.42498442509839,"Depleted","mexI","multidrug efflux pump "
"9413","K18308",24.0612752941176,7.20943157963583,9.62150470588235,3.50512582197832,-14.4397705882353,"RP",8.14190493544365e-09,5.06084333622827e-08,-1,"Depleted",1.62838098708873e-08,1.01216866724565e-07,-5.32452556536992,"Depleted","opmD","outer membrane protein, multidrug efflux system "
"9414","K18309",20.2582108823529,9.78120322151225,12.1417434705882,6.34808435827557,-8.11646741176471,"RP",0.00339842597779843,0.00571626833929772,-1,"Depleted",0.00679685195559686,0.0114325366785954,-2.52919230829748,"Depleted","NAT8L","aspartate N-acetyltransferase  [EC:2.3.1.17] "
"9415","K18310",0.0256616470588235,0.020780903848068,0.0183428235294118,0.0138800922422876,-0.00731882352941176,"RP",0.140589506650663,0.163751345658701,-1,"Depleted",0.281179013301327,0.327502691317401,-0.97915643327809,"None","RIMKLB, NAAGS-I","beta-citrylglutamate/N-acetylaspartylglutamate synthase  [EC:6.3.1.17 6.3.2.41] "
"9416","K18312",7.49528135294118,7.17116110691931,5.02086694117647,3.90310958854785,-2.47441441176471,"RP",0.0907884595885248,0.109363987338253,-1,"Depleted",0.18157691917705,0.218727974676506,-1.22991756831981,"None","styC","styrene-oxide isomerase  [EC:5.3.99.7] "
"9417","K18313",21.4009306470588,7.27748664887341,36.4866222941176,4.61058161667115,15.0856916470588,"RS",1.90949096801773e-06,6.02786346484884e-06,1,"Enriched",3.81898193603546e-06,1.20557269296977e-05,4.37657762463458,"Enriched","sct","succinyl-CoA---D-citramalate CoA-transferase  [EC:2.8.3.20] "
"9418","K18314",14.8651907647059,4.48089827084367,31.2043838235294,9.10945699988706,16.3391930588235,"RS",2.1768882669502e-07,8.73075773953377e-07,1,"Enriched",4.35377653390039e-07,1.74615154790675e-06,4.78078139773443,"Enriched","E4.1.3.46, ccl","(R)-citramalyl-CoA lyase  [EC:4.1.3.46] "
"9419","K18315",0.313404058823529,0.17915740772414,0.105237411764706,0.041851828392047,-0.208166647058824,"RP",6.07386108184096e-06,1.72149923317715e-05,-1,"Depleted",1.21477221636819e-05,3.44299846635429e-05,-4.14199367091906,"Depleted","cpmC, carC","(5R)-carbapenem-3-carboxylate synthase  [EC:1.14.20.3] "
"9420","K18316",0.0389232941176471,0.0464256534805444,0.0749974705882353,0.059060490388158,0.0360741764705882,"RS",0.0279378879606282,0.0377734049462059,1,"Enriched",0.0558757759212563,0.0755468098924117,1.77713026365841,"None","cpmA, carA","carbapenam-3-carboxylate synthase  [EC:6.3.3.6] "
"9421","K18317",0.0307275882352941,0.0317608008007883,0.031196,0.0197926487363364,0.000468411764705884,"RS",0.318833909825005,0.336173068945885,1,"Enriched",0.63766781965001,0.67234613789177,0.422930268734561,"None","cpmB, carB","carboxymethylproline synthase  [EC:2.3.1.226] "
"9422","K18320",2393.66593764706,401.884176464299,3444.59983658824,1307.85767815279,1050.93389894118,"RS",0.00653538410606396,0.0102590571683651,1,"Enriched",0.0130707682121279,0.0205181143367302,2.31673605331986,"Enriched","IS15, IS26","transposase, IS6 family "
"9423","K18321",4.64002947058824,3.79641941232966,0.688630176470588,0.662734310689834,-3.95139929411765,"RP",3.08021119347205e-06,9.24370457861503e-06,-1,"Depleted",6.1604223869441e-06,1.84874091572301e-05,-4.28241701208944,"Depleted","smeA","membrane fusion protein, multidrug efflux system "
"9424","K18322",8.99360705882353,3.75254664917527,3.59236676470588,1.36192225466804,-5.40124029411765,"RP",6.83491493264875e-07,2.38944180572273e-06,-1,"Depleted",1.36698298652975e-06,4.77888361144547e-06,-4.57426776013689,"Depleted","smeB","multidrug efflux pump "
"9425","K18323",6.61686129411765,2.96266206547462,1.57067841176471,0.932087033112725,-5.04618288235294,"RP",4.28521312391771e-10,5.37997560083099e-09,-1,"Depleted",8.57042624783542e-10,1.0759951201662e-08,-5.71829296656914,"Depleted","smeC","outer membrane protein, multidrug efflux system "
"9426","K18324",49.8740868823529,57.8443144228457,16.6441415882353,7.70947736941092,-33.2299452941176,"RP",0.00425373609091597,0.00701382943503538,-1,"Depleted",0.00850747218183195,0.0140276588700708,-2.45655433151862,"Depleted","acrD","multidrug efflux pump "
"9427","K18325",10.714352,24.2860717427587,1.99320176470588,5.2574750782589,-8.72115023529412,"RP",0.00339842597779843,0.00571626833929772,-1,"Depleted",0.00679685195559686,0.0114325366785954,-2.52919230829748,"Depleted","ramA","AraC family of transcriptional regulator, multidrug resistance transcriptional activator "
"9428","K18326",455.341040470588,91.6844958683342,164.956838411765,28.8399266468776,-290.384202058824,"RP",4.28521312391771e-10,5.37997560083099e-09,-1,"Depleted",8.57042624783542e-10,1.0759951201662e-08,-5.71829296656914,"Depleted","mdtD","MFS transporter, DHA2 family, multidrug resistance protein "
"9429","K18328",1.78373423529412,1.07127445513705,1.14296223529412,0.344990749210854,-0.640772,"RP",0.0157112899707646,0.0224393749997635,-1,"Depleted",0.0314225799415293,0.044878749999527,-2.00578913836809,"Depleted","DBR1","lariat debranching enzyme  [EC:3.1.-.-] "
"9430","K18330",0.152014176470588,0.253913048359875,0.0818275882352941,0.137518036492517,-0.0701865882352941,"RP",0.421937860417928,0.431947269741676,-1,"Depleted",0.843875720835855,0.863894539483352,-0.171418715824427,"None","hndA","NADP-reducing hydrogenase subunit HndA  [EC:1.12.1.3] "
"9431","K18331",244.664350294118,95.496164070043,368.391007176471,46.7024230281921,123.726656882353,"RS",3.08021119347205e-06,9.24370457861503e-06,1,"Enriched",6.1604223869441e-06,1.84874091572301e-05,4.28241701208944,"Enriched","hndC","NADP-reducing hydrogenase subunit HndC  [EC:1.12.1.3] "
"9432","K18332",5.271212,1.7675829164739,10.6014482941176,3.41386584045314,5.33023629411765,"RS",1.15700754345778e-06,3.83018169459216e-06,1,"Enriched",2.31401508691556e-06,7.66036338918432e-06,4.47446287638988,"Enriched","hndD","NADP-reducing hydrogenase subunit HndD  [EC:1.12.1.3] "
"9433","K18333",115.946148882353,41.4738646045162,71.2573285294118,14.7074696144801,-44.6888203529412,"RP",9.3370508757043e-06,2.5631120050953e-05,-1,"Depleted",1.86741017514086e-05,5.1262240101906e-05,-4.04979627567017,"Depleted","E1.1.1.435","L-fucose dehydrogenase  [EC:1.1.1.435] "
"9434","K18334",2638.38255317647,436.734518623547,1146.82076511765,341.731390141894,-1491.56178805882,"RP",4.28521312391771e-10,5.37997560083099e-09,-1,"Depleted",8.57042624783542e-10,1.0759951201662e-08,-5.71829296656914,"Depleted","fucD","L-fuconate dehydratase  [EC:4.2.1.68] "
"9435","K18335",988.710587117647,121.932485692885,599.552118705882,103.046433464838,-389.158468411764,"RP",8.57042624783542e-10,8.46496571156181e-09,-1,"Depleted",1.71408524956708e-09,1.69299314231236e-08,-5.6407619258295,"Depleted","E1.1.1.434","2-dehydro-3-deoxy-L-fuconate 4-dehydrogenase  [EC:1.1.1.434] "
"9436","K18336",1916.32616241176,220.842708855105,1220.654937,198.009532010231,-695.671225411764,"RP",4.28521312391771e-10,5.37997560083099e-09,-1,"Depleted",8.57042624783542e-10,1.0759951201662e-08,-5.71829296656914,"Depleted","lra6","2,4-didehydro-3-deoxy-L-rhamnonate hydrolase  [EC:3.7.1.26] "
