"phenotype","name","coefficient","p_value","p_adj"
"MSSN","GH13_27",-53.0716734000863,0.0144496869866372,0.139589429002986
"MSSN","GH13_28",8.39961889745572,0.0630958625320493,0.310625784773166
"MSSN","GH13_29",11.0397237812172,0.00109261463838124,0.0699722248767001
"MSSN","GH13_3",-4.59285154862737,0.814547254386439,0.934585826094381
"MSSN","GH13_30",7.06089141316532,0.657934213171277,0.857422364313831
"MSSN","GH13_31",21.7639747831671,0.221791696479298,0.576831049965898
"MSSN","GH13_32",4.02798169987578,0.742589923482573,0.906204226893544
"MSSN","GH13_33",10.5342839196135,0.269569924583413,0.630227403592272
"MSSN","GH13_36",16.4544667144452,0.0320624342267391,0.210461106719108
"MSSN","GH13_37",-35.6669321036283,0.495858313558733,0.762097864830098
"MSSN","GH13_38",-25.1768940924128,0.0139049737654257,0.139589429002986
"MSSN","GH13_39",28.3861378647716,0.141018680292525,0.469481220735869
"MSSN","GH13_4",-5.78196572646031,0.590859301852143,0.817621520400803
"MSSN","GH13_41",23.2630155257795,0.00484523248699205,0.0961692679178639
"MSSN","GH13_42",6.2520420893351,0.215875369049927,0.572684916857837
"MSSN","GH13_5",13.8796945732106,0.00422523107992048,0.0961692679178639
"MSSN","GH13_6",1.1254641705489,0.900216116648789,0.960527066046412
"MSSN","GH13_7",-28.6752926251939,0.123483982481949,0.450540519712722
"MSSN","GH13_8",-22.2226322304072,0.0201578577910509,0.16656105253048
"MSSN","GH13_9",-5.30566267335283,0.844890619124313,0.93863884091313
"MSSN","GH14",9.64184112830685,0.00479011505866781,0.0961692679178639
"MSSN","GH140",-20.3478700116447,0.529475573853274,0.781243498019816
"MSSN","GH141",-19.8674365753462,0.201481407698569,0.556032039604644
"MSSN","GH142",-20.5310330133517,0.198650702197377,0.555787756967526
"MSSN","GH143",-5.9739964640082,0.703676865964343,0.876599891420301
"MSSN","GH144",11.4487995334081,0.735644008713739,0.903236768492649
"MSSN","GH146",-26.0759291303708,0.222277678144037,0.576831049965898
"MSSN","GH147",-18.9524859436991,0.124074635311511,0.450540519712722
"MSSN","GH148",11.0014352246587,0.179534749884903,0.51810475567038
"MSSN","GH149",-2.64128053458989,0.877484273165026,0.949834984905905
"MSSN","GH15",-39.8712506127425,0.224621969439332,0.577921851019788
"MSSN","GH151",-31.9588928044275,0.100299229880696,0.401196919522783
"MSSN","GH152",-18.4213203078907,0.079544899292021,0.357254284539603
"MSSN","GH153",-1.10387152899333,0.912937253985385,0.964333166183377
"MSSN","GH154",-21.1322491656492,0.378069609446242,0.709345036329326
"MSSN","GH156",1.17632661310953,0.973629702490582,0.983787548920747
"MSSN","GH157",-12.4546971953046,0.423685713194333,0.711236344772126
"MSSN","GH158",-8.26375375707084,0.412823081081532,0.709345036329326
"MSSN","GH159",14.4516135303082,0.385849393863109,0.709345036329326
"MSSN","GH16",-31.1048046626609,0.114392869988093,0.427512039663531
"MSSN","GH163",-18.9820364381497,0.34948497843042,0.69753844410026
"MSSN","GH164",-15.1766593998014,0.0890904676230408,0.383313608596613
"MSSN","GH165",10.5809353132183,0.616246334622627,0.836098964665941
"MSSN","GH166",3.21369384469606,0.814464967163921,0.934585826094381
"MSSN","GH168",-10.4496998304182,0.0465244421399875,0.259425507275576
"MSSN","GH16_10",-9.84047281738837,0.454307727375629,0.731464013887804
"MSSN","GH16_14",-84.4631297436874,0.279340495001006,0.635991384441615
"MSSN","GH16_21",14.6401303041288,0.229224325829076,0.582366811440158
"MSSN","GH16_23",37.8822492884214,0.376979094228675,0.709345036329326
"MSSN","GH16_24",-23.9585411467298,0.0291606542914394,0.202423022451066
"MSSN","GH16_25",-10.4142654097602,0.0928432971727354,0.393176716225651
"MSSN","GH16_3",-23.5170708952202,0.333063934792628,0.68771100257988
"MSSN","GH16_5",38.9977127669471,0.0129913204276543,0.136809463348861
"MSSN","GH16_7",-5.86822535456861,0.5186929761608,0.774258903190466
"MSSN","GH16_9",-23.3724115432641,0.0838804225924643,0.365218924314551
"MSSN","GH17",14.0191512710569,0.173223264838146,0.50747687816094
"MSSN","GH170",8.01921815872743,0.00221205518421277,0.0755048169544627
"MSSN","GH171",-0.152917989248773,0.996639996431284,0.996639996431284
"MSSN","GH18",18.2268166025281,0.412947128332683,0.709345036329326
"MSSN","GH19",-5.33312886275932,0.745140585004262,0.906204226893544
"MSSN","GH2",-6.2573785691961,0.85251961366315,0.944783641115872
"MSSN","GH20",10.3677868921385,0.701220688345103,0.87567071325047
"MSSN","GH23",-66.3395937234749,0.229761906076,0.582366811440158
"MSSN","GH24",9.98392331910016,0.306484391341434,0.66735246922315
"MSSN","GH25",30.7386301936945,0.0981859850844391,0.40073539915185
"MSSN","GH26",-13.505077712377,0.534236620761428,0.783656783533591
"MSSN","GH27",-17.4219680004511,0.315213540418432,0.66735246922315
"MSSN","GH28",-5.44066498436401,0.810522523584116,0.934585826094381
"MSSN","GH29",-23.054832807685,0.26304356027085,0.626410710970581
"MSSN","GH3",4.339351359868,0.919871101333459,0.969082312515908
"MSSN","GH30",-20.2480524120697,0.278204398014145,0.635991384441615
"MSSN","GH30_1",-12.1174004536814,0.399369202097649,0.709345036329326
"MSSN","GH30_2",18.819582290641,0.000784466596117301,0.0699722248767001
"MSSN","GH30_3",-12.8565099570308,0.459997477243348,0.735995963589357
"MSSN","GH30_4",-19.1401312729418,0.0571583049568602,0.28975299146448
"MSSN","GH30_5",-3.17657831861511,0.884843032911281,0.951763934560033
"MSSN","GH30_6",-271.762997034485,0.243311730830815,0.6047359523562
"MSSN","GH30_7",-14.398770673118,0.102824613540937,0.403680553437164
"MSSN","GH30_8",-3.13331869173778,0.855905185766412,0.944850156880349
"MSSN","GH31",-28.617922519522,0.299442718821064,0.663699878945388
"MSSN","GH32",32.4702271382564,0.0218480423946948,0.174784339157558
"MSSN","GH33",4.04858681875939,0.86468155788367,0.944850156880349
"MSSN","GH35",7.21273640571501,0.751723360106122,0.909887376771477
"MSSN","GH36",2.60419308099473,0.899562615036406,0.960527066046412
"MSSN","GH37",12.3194836533447,0.315784203522289,0.66735246922315
"MSSN","GH38",20.9190565013007,0.390650812805302,0.709345036329326
"MSSN","GH39",-13.7904211435232,0.497149779010259,0.762097864830098
"MSSN","GH4",31.566245322075,0.0113980330650236,0.129862893555419
"MSSN","GH42",-4.00588807181618,0.87703589321578,0.949834984905905
"MSSN","GH43",2.58838229936298,0.866784724705848,0.944850156880349
"MSSN","GH43_1",18.912418572474,0.398974077117329,0.709345036329326
"MSSN","GH43_10",-35.5828618281014,0.161980503878546,0.496034574528329
"MSSN","GH43_11",63.3751133220312,0.0371657982242966,0.223869278715763
"MSSN","GH43_12",-14.10115629053,0.449851673807593,0.726574312269678
"MSSN","GH43_15",-7.58428843009483,0.466968708516109,0.737433608997056
"MSSN","GH43_16",-8.87836493499613,0.521615520695752,0.776357984291352
"MSSN","GH43_17",28.5845662723511,0.0276458178245763,0.199361390509621
"MSSN","GH43_18",-5.09095175977045,0.714092091222307,0.885021820459559
"MSSN","GH43_19",-19.5659275888278,0.0201695024548628,0.16656105253048
"MSSN","GH43_2",-1.01646976590831,0.944277965168589,0.981748363685374
"MSSN","GH43_20",-2.97669040421215,0.827809308911594,0.937871242842582
"MSSN","GH43_21",2.60920313827007,0.955999467625409,0.981980006820989
"MSSN","GH43_22",-17.2249770362925,0.336819305630688,0.689805937931649
"MSSN","GH43_23",-6.60476407104466,0.631218979552736,0.841625306070315
"MSSN","GH43_24",2.06877364616224,0.896682822979572,0.960527066046412
"MSSN","GH43_26",-4.91717315148722,0.80446959555552,0.934585826094381
"MSSN","GH43_27",4.55889889366743,0.69119793229354,0.874277566402772
"MSSN","GH43_28",3.39015783274185,0.834541162110839,0.93863884091313
"MSSN","GH43_29",-15.2683786939046,0.315063697641269,0.66735246922315
"MSSN","GH43_3",16.9514860648351,0.408289060738332,0.709345036329326
"MSSN","GH43_30",-9.47092165295886,0.407060934793874,0.709345036329326
"MSSN","GH43_31",-5.24116429489378,0.644022069660507,0.852039534021136
"MSSN","GH43_32",-5.39568985302125,0.774420792910083,0.928579498758694
"MSSN","GH43_33",0.333102257862942,0.981969757620278,0.987757398627863
"MSSN","GH43_34",-12.3870220694475,0.512403014965298,0.769355846516812
"MSSN","GH43_35",28.830390090311,0.00158098427503249,0.0712802647832999
"MSSN","GH43_36",-21.280582745502,0.140554286602969,0.469481220735869
"MSSN","GH43_37",-15.5491539917904,0.0397974589715851,0.234210333258064
"MSSN","GH43_4",29.4995687783961,0.011131717278197,0.129862893555419
"MSSN","GH43_5",23.4424332691203,0.291716148108313,0.654653169173735
"MSSN","GH43_7",7.71661187989619,0.587815965866404,0.816209520213202
"MSSN","GH43_8",-16.5549977494541,0.237845589479319,0.596945793202997
"MSSN","GH43_9",-2.02312829673942,0.909118254031611,0.964333166183377
"MSSN","GH44",-12.3791830462176,0.21928539893725,0.575764739773703
"MSSN","GH45",-12.1978556661321,0.125273307747827,0.451689673006249
"MSSN","GH46",5.92246812344077,0.760343478499777,0.9181506155469
"MSSN","GH47",-15.0239075319426,0.218214126134604,0.575764739773703
"MSSN","GH48",-20.8341725506076,0.272302299160295,0.633721714409413
"MSSN","GH49",7.86744312114114,0.268504045870115,0.630227403592272
"MSSN","GH5",-15.0319878036226,0.44098261721204,0.724686384235458
"MSSN","GH50",4.5266833397308,0.444865674473605,0.726574312269678
"MSSN","GH51",-33.510064261947,0.384447975669847,0.709345036329326
"MSSN","GH52",-7.6530801578075,0.459826744855065,0.735995963589357
"MSSN","GH53",-18.0237433269293,0.362174171024044,0.707481302049459
"MSSN","GH54",-13.3470224748325,0.374465211153354,0.709345036329326
"MSSN","GH55",-37.5667838263635,0.0834072839523627,0.365218924314551
"MSSN","GH57",-5.71723685665097,0.738049557473829,0.904022424465552
"MSSN","GH59",34.8472507732571,0.00682443803515572,0.0998317792571351
"MSSN","GH5_1",-13.7880200787446,0.4721165640868,0.737433608997056
"MSSN","GH5_10",-14.6826201677363,0.653525109432295,0.856667998538058
"MSSN","GH5_12",18.2317177048674,0.0612797591865997,0.307600359838618
"MSSN","GH5_13",2.36531757028729,0.913479659372926,0.964333166183377
"MSSN","GH5_17",-25.9318852553503,0.0396732050227399,0.234210333258064
"MSSN","GH5_18",-7.91381137985723,0.618190688363078,0.836098964665941
"MSSN","GH5_19",-10.5308725985131,0.417937290650388,0.709345036329326
"MSSN","GH5_2",-22.099466893005,0.167622517732959,0.499937511872824
"MSSN","GH5_21",3.8462661704562,0.877187022640532,0.949834984905905
"MSSN","GH5_22",9.29073613757012,0.525204748236124,0.77943429303448
"MSSN","GH5_24",-17.9779426252342,0.065109253122497,0.315233576148535
"MSSN","GH5_25",-11.051072283438,0.387236990359128,0.709345036329326
"MSSN","GH5_26",-17.3941493427496,0.0471211521244343,0.259425507275576
"MSSN","GH5_27",-6.29581161243443,0.374295320585689,0.709345036329326
"MSSN","GH5_28",9.77408475419906,0.38341704027542,0.709345036329326
"MSSN","GH5_29",24.0460395217277,0.292803858868721,0.654653169173735
"MSSN","GH5_34",-159.126018717125,0.00738981732701361,0.105099624206416
"MSSN","GH5_35",-18.9942054859352,0.279488401365944,0.635991384441615
"MSSN","GH5_36",-18.4382852030779,0.255984535622414,0.61244898242372
"MSSN","GH5_37",4.39610804016904,0.956378059652888,0.981980006820989
"MSSN","GH5_38",-8.76637762511572,0.126251887881847,0.452034731437101
"MSSN","GH5_39",-13.8667115567869,0.421173615320537,0.709345036329326
"MSSN","GH5_4",-21.7953038327258,0.138297523137376,0.468929349975737
"MSSN","GH5_40",-8.18766673430099,0.511369907896667,0.769355846516812
"MSSN","GH5_41",13.8718616303442,0.00630055208141421,0.0977540201722448
"MSSN","GH5_42",-14.7367538539609,0.30929028547174,0.66735246922315
"MSSN","GH5_43",-8.1801195112888,0.622240456714854,0.838387141678961
"MSSN","GH5_44",18.7943272755136,0.00893470085755326,0.117296585617109
"MSSN","GH5_45",66.2874578778123,0.151951589667811,0.488276587895751
"MSSN","GH5_46",-17.9905678964964,0.158679117053072,0.496034574528329
"MSSN","GH5_47",35.3157692780378,0.00548880552894028,0.0961692679178639
"MSSN","GH5_48",14.0444347926911,0.152604812358678,0.488276587895751
"MSSN","GH5_5",-13.1444922563884,0.573731186846357,0.804795527850232
"MSSN","GH5_51",-7.10903339909351,0.646850450986651,0.853575852848364
"MSSN","GH5_53",6.3634743566339,0.651547431411679,0.856667998538058
"MSSN","GH5_54",-34.6153160317634,0.14832751590326,0.48065625406626
"MSSN","GH5_55",-19.4650588956406,0.103285454102087,0.403680553437164
"MSSN","GH5_7",-4.46360218700303,0.802459408168334,0.934585826094381
"MSSN","GH5_8",-18.3858893860258,0.344127043879386,0.69753844410026
"MSSN","GH5_9",NA,NA,NA
"MSSN","GH6",-20.3874654561106,0.351587262952863,0.69753844410026
"MSSN","GH62",-20.6362222080743,0.311277330738834,0.66735246922315
"MSSN","GH63",-17.1596325238153,0.446248143749724,0.726574312269678
"MSSN","GH64",-21.0274452439162,0.215114151855279,0.572684916857837
"MSSN","GH65",-0.843876960093421,0.96542366451295,0.983787548920747
"MSSN","GH66",10.5709528405985,0.00332362762964452,0.0961692679178639
"MSSN","GH67",19.8836021661044,0.501479028811695,0.764158520094012
"MSSN","GH68",20.6847621035529,0.0174115683198485,0.156398648767762
"MSSN","GH70",-6.97025047548595,0.959516799135363,0.981980006820989
"MSSN","GH71",34.4882724968931,0.0194864317418082,0.16656105253048
"MSSN","GH73",25.6604831299265,0.164690813601873,0.498760214210242
"MSSN","GH74",-15.2450720694046,0.506218363687594,0.768234773025322
"MSSN","GH75",-3.39794030364059,0.814418394496172,0.934585826094381
"MSSN","GH76",-5.68267787189259,0.777563627866949,0.930169573523079
"MSSN","GH77",-8.74433514168242,0.856486892099742,0.944850156880349
"MSSN","GH78",17.4319793583475,0.564518390903037,0.80287060039543
"MSSN","GH79",-9.22191504230526,0.465566569216712,0.737433608997056
"MSSN","GH8",5.20778206848236,0.804251931042426,0.934585826094381
"MSSN","GH81",7.27145457995468,0.383527209470308,0.709345036329326
"MSSN","GH84",27.7363815658512,0.0517151141306136,0.272970499328599
"MSSN","GH85",-5.61004818391836,0.715623112637221,0.885021820459559
"MSSN","GH87",-25.0088028005689,0.162012961359257,0.496034574528329
"MSSN","GH88",-7.96146376531358,0.678285901489953,0.867020790390098
"MSSN","GH89",-14.1086986950925,0.323145121317772,0.678075008666801
"MSSN","GH9",-19.73559594828,0.291025931209221,0.654653169173735
"MSSN","GH91",14.011443854411,0.0786639702418813,0.357254284539603
"MSSN","GH92",-16.3686911240449,0.441605765393482,0.724686384235458
"MSSN","GH93",-18.072012659205,0.145525546069516,0.474580124761735
"MSSN","GH94",4.38249610579919,0.859928098197754,0.944850156880349
"MSSN","GH95",-17.2014143220139,0.333772804649801,0.68771100257988
"MSSN","GH97",-16.6319205285718,0.365010064119868,0.707481302049459
"MSSN","GH98",-0.592070430469781,0.928817881451938,0.974497449392197
"MSSN","GH99",-16.0751024083285,0.390886050232112,0.709345036329326
"MSSN","GT1",21.3157986061477,0.469801563455105,0.737433608997056
"MSSN","GT10",11.3216808912398,0.470386758411474,0.737433608997056
"MSSN","GT100",5.71391007568162,0.153540098928156,0.488276587895751
"MSSN","GT101",25.3821717498906,0.0830268984055151,0.365218924314551
"MSSN","GT102",11.2176132030029,0.0130930931720589,0.136809463348861
"MSSN","GT103",-1.40248434073849,0.958683217519099,0.981980006820989
"MSSN","GT104",-4.78132562126825,0.640758625472052,0.849918176791945
"MSSN","GT105",0.576414040006676,0.974180248638318,0.983787548920747
"MSSN","GT107",27.7315504349826,0.0192460376271676,0.16656105253048
"MSSN","GT108",13.843792920681,0.00258498165087219,0.08271941282791
"MSSN","GT11",12.0907600653441,0.370208100011021,0.709345036329326
"MSSN","GT111",37.3028776852914,0.0442906987772565,0.257691338340401
"MSSN","GT112",1.4052293123177,0.654213256696056,0.856667998538058
"MSSN","GT113",-16.9421529822013,0.316731738322706,0.66735246922315
"MSSN","GT114",-14.6683017989004,0.0227246730730483,0.176288372930314
"MSSN","GT12",3.29227732186693,0.944648990023667,0.981748363685374
"MSSN","GT14",-20.0864635768724,0.180122356463531,0.51810475567038
"MSSN","GT17",7.62691717273982,0.0754426829821215,0.347987871052669
"MSSN","GT19",-9.06750767515697,0.795193625804615,0.934585826094381
"MSSN","GT2",46.9102140143655,0.107153713127471,0.40977984175896
"MSSN","GT20",-19.2397858798263,0.414871485823308,0.709345036329326
"MSSN","GT21",-4.04746095992464,0.845141612619049,0.93863884091313
"MSSN","GT22",-2.94697064400206,0.805317960002806,0.934585826094381
"MSSN","GT23",-36.9199108562183,0.584515449938515,0.815454796644468
"MSSN","GT25",30.8591405684674,0.0350971013061681,0.223252739626936
"MSSN","GT26",26.5739824439111,0.0222258718801754,0.175071483117689
"MSSN","GT27",34.7319370126059,0.00408523352159232,0.0961692679178639
"MSSN","GT28",49.8279884418119,0.099939087596907,0.401196919522783
"MSSN","GT3",-11.3125929957971,0.268727094273429,0.630227403592272
"MSSN","GT30",-1.4463212624277,0.960882780111944,0.981980006820989
"MSSN","GT31",272.638521213458,0.559811730324402,0.798394445476584
"MSSN","GT32",28.3597424318696,0.011420963304259,0.129862893555419
"MSSN","GT33",-16.3909089339577,0.69441155435807,0.874277566402772
"MSSN","GT34",21.7723976613925,0.93969095194124,0.981748363685374
"MSSN","GT35",51.0547134585575,0.420017115279244,0.709345036329326
"MSSN","GT39",7.61162757315964,0.694292056371896,0.874277566402772
"MSSN","GT4",85.9673552423504,0.0476289017263752,0.259425507275576
"MSSN","GT41",9.22000575127321,0.635512814287772,0.845149508871011
"MSSN","GT42",44.0817480492174,0.131086547695336,0.461866251835762
"MSSN","GT45",7.06146652504571,0.612663331514236,0.836098964665941
"MSSN","GT47",17.2913168103924,0.11316327493748,0.426026446823455
"MSSN","GT5",134.247063868493,0.0086762891114424,0.116901579606803
"MSSN","GT51",72.1286305759944,0.131704048375041,0.461866251835762
"MSSN","GT52",13.0031635175837,0.202073235669352,0.556032039604644
"MSSN","GT53",-12.3054267516106,0.249766374406624,0.609782947993174
"MSSN","GT55",-2.18912432117385,0.909893652394007,0.964333166183377
"MSSN","GT56",2.18173696553486,0.559052499788937,0.798394445476584
"MSSN","GT6",12.6055801579796,0.690593319185734,0.874277566402772
"MSSN","GT60",-21.9746293356527,0.028273720969536,0.201057571338922
"MSSN","GT61",28.4887750959332,0.00442407805230316,0.0961692679178639
"MSSN","GT62",16.4695007861704,0.416715606036925,0.709345036329326
"MSSN","GT66",18.6027251970398,0.394177213884692,0.709345036329326
"MSSN","GT7",10.4839849309838,0.468734608042291,0.737433608997056
"MSSN","GT70",14.3699668230916,0.330227034404688,0.68771100257988
"MSSN","GT71",20.0861676054982,0.447950254251119,0.726574312269678
"MSSN","GT73",12.4055522708514,0.0312439950922174,0.210461106719108
"MSSN","GT74",24.6358559522132,0.184144417874287,0.523788566397972
"MSSN","GT75",95.4816098674311,0.0318493425861793,0.210461106719108
"MSSN","GT76",-4.44477170351701,0.84052375961149,0.93863884091313
"MSSN","GT78",92.4767791887867,0.658914639459482,0.857422364313831
"MSSN","GT8",14.4829857164402,0.033586095099792,0.217671907482197
"MSSN","GT81",41.4232852731129,0.135820130403852,0.466710783669613
"MSSN","GT83",13.1599265327388,0.744167053384109,0.906204226893544
"MSSN","GT84",35.1451813900769,0.227689443762701,0.582366811440158
"MSSN","GT85",-18.4301533872203,0.208894251106746,0.567481488576927
"MSSN","GT87",-11.0661745946345,0.473563844658518,0.737433608997056
"MSSN","GT89",-15.3793349696797,0.162675470746485,0.496034574528329
"MSSN","GT9",-41.5395114041379,0.165603977374494,0.498760214210242
"MSSN","GT90",-0.19976702792295,0.972366987277587,0.983787548920747
"MSSN","GT92",16.5893541418657,0.0167459912759468,0.155889955150632
"MSSN","GT93",56.0453737461688,0.00049820241275592,0.0699722248767001
"MSSN","GT94",29.393960141434,0.141633998360962,0.469481220735869
"MSSN","GT99",75.3368672025095,0.00601057924486649,0.0961692679178639
"MSSN","PL1",-10.3445339310797,0.559035923897207,0.798394445476584
"MSSN","PL10",-52.7738777017542,0.0116673693428697,0.129862893555419
"MSSN","PL10_1",-19.3039242447558,0.183030260056322,0.523527894686241
"MSSN","PL10_2",13.8199445342027,0.572860528593728,0.804795527850232
"MSSN","PL10_3",-6.29393732541217,0.663162609898978,0.857422364313831
"MSSN","PL11",-12.5573264492707,0.626421513345295,0.839601609509924
"MSSN","PL11_1",-15.519116599365,0.420689306651991,0.709345036329326
"MSSN","PL11_2",-11.6089308032939,0.363532623912482,0.707481302049459
"MSSN","PL12",13.2040206131194,0.535702879368666,0.783656783533591
"MSSN","PL12_1",17.9368058749112,0.0163597336994539,0.15511451211334
"MSSN","PL12_2",-47.9017986886852,0.810624024841564,0.934585826094381
"MSSN","PL12_3",8.66735460449269,0.529324044534658,0.781243498019816
"MSSN","PL14",-6.61365323899906,0.700775708688414,0.87567071325047
"MSSN","PL14_3",13.2411557333907,0.196565424625914,0.552975260486087
"MSSN","PL15",-16.7126791735522,0.242700514838015,0.6047359523562
"MSSN","PL15_1",9.13049364239668,0.115307405700137,0.427807186365727
"MSSN","PL16",-0.273569686642232,0.957134296315043,0.981980006820989
"MSSN","PL17",12.8859951294543,0.26882585963819,0.630227403592272
"MSSN","PL17_1",8.49594804185234,0.162761344767108,0.496034574528329
"MSSN","PL17_2",17.1654362041949,0.171723770134489,0.50747687816094
"MSSN","PL1_11",20.0675592758388,0.0795218594167398,0.357254284539603
"MSSN","PL1_13",-2.04853721225927,0.842937698291912,0.93863884091313
"MSSN","PL1_2",-1.42508224086433,0.945316295501737,0.981748363685374
"MSSN","PL1_3",-14.6291503703819,0.127661556759295,0.453907757366381
"MSSN","PL1_4",14.4038591891515,0.0292564524636306,0.202423022451066
"MSSN","PL1_5",4.67621129510287,0.61890919454764,0.836098964665941
"MSSN","PL1_6",10.2034774818358,0.549684108372711,0.795023343183131
"MSSN","PL1_7",-7.26264921264613,0.547517435954017,0.794132938267583
"MSSN","PL1_8",7.00896816443724,0.0627741610001408,0.310625784773166
"MSSN","PL1_9",9.12239344421088,0.121248831315316,0.446614400240587
"MSSN","PL2",22.8662928503121,0.279329833032656,0.635991384441615
"MSSN","PL20",-5.63851239426499,0.557832270363025,0.798394445476584
"MSSN","PL21",-5.14797981269914,0.784408630416548,0.931536501364173
"MSSN","PL21_1",-19.4581348784163,0.0688240641640537,0.329326363102761
"MSSN","PL22",17.1048914565102,0.211697195933971,0.567481488576927
"MSSN","PL22_1",-12.2895338692194,0.0553705707033989,0.288043775584813
"MSSN","PL22_2",2.53707054564607,0.900494124418512,0.960527066046412
"MSSN","PL26",-1.18617499008063,0.938361811151017,0.981748363685374
"MSSN","PL27",-8.22857551902508,0.669634170032218,0.861438932302753
"MSSN","PL29",0.243403907609483,0.987971805088868,0.989905213709395
"MSSN","PL2_1",2.45729683048481,0.843422117095948,0.93863884091313
"MSSN","PL3",-17.9056780718784,0.0358378883252011,0.223252739626936
"MSSN","PL31",-15.8381481760189,0.093538750685533,0.393176716225651
"MSSN","PL33",-17.3853753778563,0.0474838153402106,0.259425507275576
"MSSN","PL33_1",14.3815630484295,0.209905583455395,0.567481488576927
"MSSN","PL33_2",19.5963320459198,0.00416837385026692,0.0961692679178639
"MSSN","PL34",-2.99748091334767,0.867342917448758,0.944850156880349
"MSSN","PL35",-7.05702334974213,0.491843574203149,0.758505752987989
"MSSN","PL36_2",-5.47662015360514,0.532490230478075,0.78343390231257
"MSSN","PL37",0.827088315853128,0.971593921841774,0.983787548920747
"MSSN","PL38",-37.131910232989,0.173454011090165,0.50747687816094
"MSSN","PL39",43.8648725003026,0.0450879785508621,0.2593825282926
"MSSN","PL3_1",13.3730799592058,0.399552118144462,0.709345036329326
"MSSN","PL3_2",-3.84022195727066,0.750858225947821,0.909887376771477
"MSSN","PL3_4",-11.5198897105351,0.344214895036647,0.69753844410026
"MSSN","PL3_5",7.27867840504147,0.588244751872406,0.816209520213202
"MSSN","PL4",-13.6870614240235,0.356492747322375,0.70201648703483
"MSSN","PL40",-13.6733914253063,0.253679234223723,0.609782947993174
"MSSN","PL41",-14.9420632603877,0.334453202426543,0.68771100257988
"MSSN","PL42",-22.0656866370876,0.252670879956951,0.609782947993174
"MSSN","PL4_1",8.10903004782356,0.395686607018062,0.709345036329326
"MSSN","PL4_2",474.212799537322,0.0108589531838385,0.129862893555419
"MSSN","PL5",-15.5946588381828,0.223071382604,0.576831049965898
"MSSN","PL5_1",3.68134462088738,0.250535457240607,0.609782947993174
"MSSN","PL6",26.7769632176294,0.0497429532555341,0.268088337545615
"MSSN","PL6_1",19.9975425545836,0.0696618839823513,0.330248931471888
"MSSN","PL6_2",-9.54222001920606,0.433394899472548,0.71811711498364
"MSSN","PL7",13.7215464020837,0.428979950752679,0.7131895195568
"MSSN","PL7_1",-0.953983818246124,0.826759595250763,0.937871242842582
"MSSN","PL7_2",3.34192829381811,0.304392979445698,0.66735246922315
"MSSN","PL7_3",-0.403640625686203,0.972759640848297,0.983787548920747
"MSSN","PL7_4",-18.2383596712189,0.277477312844465,0.635991384441615
"MSSN","PL7_5",-7.5988744512504,0.31256029226804,0.66735246922315
"MSSN","PL8",16.3825597486396,0.0986184771350256,0.40073539915185
"MSSN","PL8_2",25.1577219480831,0.0709628358823865,0.333330018089742
"MSSN","PL8_3",1.36809351063511,0.92237237425499,0.969722085459044
"MSSN","PL9",-20.2298539214872,0.0570151274819866,0.28975299146448
"MSSN","PL9_1",-16.4387653359237,0.253041777734075,0.609782947993174
"MSSN","PL9_2",22.0537602459031,0.0474930888271024,0.259425507275576
"MSSN","PL9_3",6.31860005678524,0.500843924022075,0.764158520094012
"MSSN","PL9_4",-15.9456382799399,0.203082014464977,0.556032039604644
"SGN","AA1",203.459209861795,0.0529625666386975,0.34240835492814
"SGN","AA10",0.42033032762154,0.993525567153221,0.996908522907881
"SGN","AA12",-67.5624289444907,0.316050862760214,0.700511003174155
"SGN","AA1_2",-67.9915624958551,0.657853101755451,0.921738883525348
"SGN","AA1_3",71.5691679516668,0.0298357593127819,0.288224693738572
"SGN","AA2",-54.8903691436961,0.215271895927443,0.592576401692747
"SGN","AA3",47.6848370875686,0.650754527235348,0.921738883525348
"SGN","AA3_1",-72.809350938506,0.161570049938135,0.536670132533404
"SGN","AA3_2",-123.391553971097,0.149725390419551,0.517968918208176
"SGN","AA3_4",22.8714205733206,0.237524688954756,0.620472656861403
"SGN","AA4",264.693606753693,0.041903873176378,0.319526490489007
"SGN","AA5",-13.416456460471,0.712909828725976,0.938931406383665
"SGN","AA5_2",1.42506906701527,0.959292476574581,0.996908522907881
"SGN","AA6",27.1546874684348,0.790802311481439,0.958708924926067
"SGN","AA7",1.42664996420604,0.988827447394409,0.996908522907881
"SGN","CBM11",14.4459956997648,0.599024921708505,0.921738883525348
"SGN","CBM12",-0.622515014135979,0.972329170534678,0.996908522907881
"SGN","CBM13",-29.6261893746814,0.505307155603395,0.862390878896461
"SGN","CBM16",10.6651710893733,0.808708040260163,0.971190681722787
"SGN","CBM17",67.8936862153955,0.00177559089352627,0.230166039800203
"SGN","CBM2",-6.37225683993275,0.877157597347537,0.991307302904863
"SGN","CBM20",-71.756241183506,0.276896092972218,0.671899524179032
"SGN","CBM21",-42.6766807680799,0.306408947406738,0.698364206780356
"SGN","CBM22",80.9434994380203,0.00964663894223558,0.253707742974266
"SGN","CBM23",-12.7395340593025,0.641479220291808,0.921738883525348
"SGN","CBM25",-1.50058116051653,0.935525083965354,0.996908522907881
"SGN","CBM26",16.5829083194253,0.671295704565296,0.922975264889185
"SGN","CBM27",45.6539941666089,0.189367551221159,0.56848396471222
"SGN","CBM28",104.449951055142,0.00184756855326477,0.230166039800203
